video_id,comentario,label,score
3ih2bPKSWsQ,Oh está bien el vídeo te quiero ahora dame 1000000000000000000 dólares 🗿,5 stars,0.4301329553127289
3ih2bPKSWsQ,❤,5 stars,0.30857783555984497
3ih2bPKSWsQ,I'm Bangladesh ❤❤❤❤,1 star,0.3298068344593048
3ih2bPKSWsQ,😂😅,5 stars,0.30857783555984497
3ih2bPKSWsQ,❤❤❤❤❤❤,5 stars,0.30857783555984497
3ih2bPKSWsQ,wow very interesting video,5 stars,0.6941994428634644
3ih2bPKSWsQ,😂😂😂😂,5 stars,0.30857783555984497
3ih2bPKSWsQ,Nice ❤😂,5 stars,0.43827590346336365
3ih2bPKSWsQ,❤❤❤❤❤❤,5 stars,0.30857783555984497
3ih2bPKSWsQ,😂,5 stars,0.30857783555984497
3ih2bPKSWsQ,39,3 stars,0.2610131502151489
3ih2bPKSWsQ,ミスタビースト好き❤️❤️❤️❤️,5 stars,0.5467000603675842
3ih2bPKSWsQ,Plz,3 stars,0.2318781167268753
3ih2bPKSWsQ,Plz,3 stars,0.2318781167268753
3ih2bPKSWsQ,كل شي وحد بقنات عدنان أبو عدي الو 10 دزلا ر,5 stars,0.33469778299331665
3ih2bPKSWsQ,Wow,5 stars,0.6995609998703003
3ih2bPKSWsQ,大好き❤,5 stars,0.664230465888977
3ih2bPKSWsQ,❤️ way wow,5 stars,0.6073455810546875
3ih2bPKSWsQ,😂,5 stars,0.30857783555984497
3ih2bPKSWsQ,😂,5 stars,0.30857783555984497
3ih2bPKSWsQ,Crazy title,5 stars,0.32529982924461365
3ih2bPKSWsQ,Wow nice ❤❤👌,5 stars,0.6902928352355957
3ih2bPKSWsQ,why,1 star,0.2811063230037689
3ih2bPKSWsQ,❤❤❤❤❤ kya hua hai,5 stars,0.29090991616249084
3ih2bPKSWsQ,Thanks for 6 subs,5 stars,0.48183074593544006
3ih2bPKSWsQ,❤❤❤❤❤❤,5 stars,0.30857783555984497
3ih2bPKSWsQ,Nice video 🤘🤘🤘,4 stars,0.4444943368434906
3ih2bPKSWsQ,Nice❤,5 stars,0.30857783555984497
3ih2bPKSWsQ,😂,5 stars,0.30857783555984497
3ih2bPKSWsQ,❤❤,5 stars,0.30857783555984497
3ih2bPKSWsQ,Asalu idi telugu lo ela vastundi,1 star,0.32875022292137146
3ih2bPKSWsQ,オリジナルの音声👍,4 stars,0.3011458218097687
3ih2bPKSWsQ,🎉 অসাধারণ সবকিছু🎉🎉🇧🇩🇧🇩🇧🇩,5 stars,0.7040714025497437
3ih2bPKSWsQ,Funny,5 stars,0.41383400559425354
3ih2bPKSWsQ,yooo😊,5 stars,0.30857783555984497
3ih2bPKSWsQ,ㅋㅋㅋㅋ,5 stars,0.30857783555984497
_AbFXuGDRTs,Which bunker would you want to live in the most?,5 stars,0.23502010107040405
_AbFXuGDRTs,Holaaaaa,1 star,0.3808049261569977
_AbFXuGDRTs,O de 30 Milhões parece a casa dos Teletubbies 😂😂,5 stars,0.2757398784160614
_AbFXuGDRTs,J'ai aussi vu ta vidéo là où tu as vu Ronaldo et je rêve aussi de le voir Coronado mbappe et islands avec mon frère Caouette qui aime alarmes et qui aime aussi toi🎉,5 stars,0.551488995552063
_AbFXuGDRTs,Je rêve aussi d'aller dans un jet privé,5 stars,0.510823130607605
_AbFXuGDRTs,Coucou mister beach moi je m'appelle Eden je suis fan de toi moi j'habite au Canada Trois-Rivières tu es vraiment cool manga tu as trop d'argent les milliardaires de bientôt tu vas devenir un grand président,5 stars,0.5859541296958923
_AbFXuGDRTs,Hlp me,3 stars,0.25314244627952576
_AbFXuGDRTs,The 30 million one😅,5 stars,0.3022906482219696
_AbFXuGDRTs,🔥,5 stars,0.30857783555984497
_AbFXuGDRTs,OLA MRBEAST EU SOU SEU VAM E ASISTO SEUS VIDE E SOU BRASILEIRO E TIAMO MINOTA PORVAVO,1 star,0.2861156463623047
_AbFXuGDRTs,mrbeast voce fala portugues,1 star,0.4174288213253021
_AbFXuGDRTs,ギャグもあっておもろい笑笑,3 stars,0.25515031814575195
_AbFXuGDRTs,Ke indo aja mister best,5 stars,0.5496136546134949
_AbFXuGDRTs,MRBEAST I bought your plushie,5 stars,0.5781570076942444
_AbFXuGDRTs,علي مولاي,4 stars,0.3003534972667694
_AbFXuGDRTs,Prossima puntata ??? Presidente d’America per un giorno ?!!😅😅,1 star,0.44991183280944824
_AbFXuGDRTs,❤,5 stars,0.30857783555984497
_AbFXuGDRTs,มี UFO มั้ย ไม่ตอบ นั้นแน่ 🎉🎉,3 stars,0.2507852613925934
_AbFXuGDRTs,Nice chalenge bro🎉❤❤,4 stars,0.453407883644104
_AbFXuGDRTs,Aidez moi s’il vous plaît 🥺 j’en ai vraiment besoin,5 stars,0.5520877838134766
_AbFXuGDRTs,"34 ,aku tamat sma ,ada ijasanya ,pilingku kuat ,",2 stars,0.34989941120147705
_AbFXuGDRTs,"Berlian putih kalau ,di tempel arus listrik hidup.",1 star,0.2613236904144287
_AbFXuGDRTs,"Konten yang sangat menegangkan ,penu misteri ,para penonton akan ketagihan ,menurutku si konten asli ,tidai setingan ,sebab gimik mereka tidak di buat buat ,",1 star,0.3886326253414154
_AbFXuGDRTs,0:49  video ends,1 star,0.7145897150039673
_AbFXuGDRTs,-Awesome Vedio-,5 stars,0.7462196946144104
_AbFXuGDRTs,3:27,3 stars,0.37324124574661255
_AbFXuGDRTs,A Nolan no le gusto feastables 😠,1 star,0.47262123227119446
_AbFXuGDRTs,Video thật thú vị 🎉🎉🎉,1 star,0.2703140079975128
_AbFXuGDRTs,3:42 would definetly surviving a zombie apocalypse,3 stars,0.29993748664855957
_AbFXuGDRTs,What the heck?,1 star,0.2995181381702423
_AbFXuGDRTs,Insano,1 star,0.701055109500885
_AbFXuGDRTs,❤❤❤,5 stars,0.30857783555984497
_AbFXuGDRTs,ফ্রিজে পানি রাখলে যেমন ঠান্ডা হয়ে যায় তেমনি পবিত্র কোরআন বুকে রাখলে কলিজা ঠান্ডা হয়ে যায়  আলহামদুলিল্লাহ ❤,1 star,0.3752574324607849
_AbFXuGDRTs,Merciii❤,5 stars,0.30857783555984497
